xj1,xj2,xj3,xj4,xj5,xj6,xj7,xj8,xj9,xj10,xj11,xj12,xj13,xj14,xj15,xj16,xj17,xj18,xj19,xj20,xw1,xw2,xw3,xw4,xw5,xw6,xw7,xw8,xw9,xw10,xw11,xw12,xw13,xw14,xw15,xw16,xw17,xw18,xw19,xw20,xr1,xr2,xr3,xr4,xr5,xr6,xr7,xr8,xr9,xr10,xr11,xr12,xr13,xr14,xr15,xr16,xr17,xr18,xr19,xr20,yj1,yj2,yj3,yj4,yj5,yj6,yj7,yj8,yj9,yj10,yj11,yj12,yj13,yj14,yj15,yj16,yj17,yj18,yj19,yj20,yw1,yw2,yw3,yw4,yw5,yw6,yw7,yw8,yw9,yw10,yw11,yw12,yw13,yw14,yw15,yw16,yw17,yw18,yw19,yw20,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,zj1,zj2,zj3,zj4,zj5,zj6,zj7,zj8,zj9,zj10,zj11,zj12,zj13,zj14,zj15,zj16,zj17,zj18,zj19,zj20,zw1,zw2,zw3,zw4,zw5,zw6,zw7,zw8,zw9,zw10,zw11,zw12,zw13,zw14,zw15,zw16,zw17,zw18,zw19,zw20,zr1,zr2,zr3,zr4,zr5,zr6,zr7,zr8,zr9,zr10,zr11,zr12,zr13,zr14,zr15,zr16,zr17,zr18,zr19,zr20
0.60812724,0.63087213,0.7278373,-0.02873042,-0.07182605,-0.017956512,-1.4856021,-0.23223756,-0.061052144,-1.7130513,-2.1619642,1.5885528,0.19632454,0.04189853,-0.09935937,-0.2896984,-0.2837129,-0.20709845,-0.061052144,-0.2693477,0.23897126,-5.69416,-3.027019,-4.505439,-3.358616,-6.636278,-5.921609,-8.181735,-8.59713,-8.140735,-8.534581,-7.153276,-8.135198,-9.829096,-8.506449,-8.300548,-9.045144,-11.432163,-11.073033,-9.182811,-0.09651626,-1.4181156,-1.2014403,-0.8435072,1.0048165,1.757793,1.2645874,3.576189,0.7199065,2.5502737,0.6313211,0.65047467,2.7477953,3.051859,1.8260278,3.432537,2.4257753,0.33444005,1.9648914,1.4465468,2.0277393,2.012177,1.9571103,2.6143186,2.6717794,2.690933,3.708469,1.8182466,1.8601451,7.3608236,6.4833484,-0.49574938,0.7743746,2.6993127,2.584391,2.4982,2.4096143,2.1175218,2.5365071,3.1003416,0.45609543,0.86011696,2.441487,1.7220296,2.8389246,1.7076644,2.7922378,3.163339,2.5950153,4.283227,5.3399677,4.728399,3.7264254,6.3772554,4.4387,3.2535706,3.3565211,5.040842,4.4734163,3.8114195,-0.31423897,-0.6338649,-0.29628247,1.5233108,1.3401544,-1.7399861,-0.56443304,-0.6135142,-1.4945804,-3.4542346,0.27712885,-3.469797,-2.416348,-3.6098576,-3.5093012,-0.7751228,-2.0452468,-0.4950012,-3.9474401,-1.6597804,9.5453825,9.535806,9.47236,9.326313,9.347861,9.380183,4.033931,9.510667,9.548974,19.6956,1.6840216,-0.26246437,12.596793,9.262867,9.395745,9.387365,9.441236,9.446024,9.41011,9.21618,7.2500916,5.467758,6.3883286,5.8532248,5.158906,3.2998085,5.0104656,-0.9475053,-0.79412675,-0.7436989,-1.1094133,-1.6623242,-0.84739774,-0.2510919,1.302296,-0.42871174,-1.5695488,0.6379051,-0.2575263,1.289128,7.602189,3.5212722,7.7590094,8.438962,9.015965,7.727885,5.3085437,4.1437645,7.4106526,5.433042,7.972093,5.9681463,6.8228765,7.1939774,6.4924765,6.2315083,6.1501055,9.278131,5.647323,6.865972
0.59256494,0.59855044,0.6739678,-0.008379706,-0.055066638,-0.044292733,0.5243302,-0.2873042,-0.06823475,-0.08619126,-2.5067291,0.044292733,0.7721301,-0.008379706,-0.11731588,-0.34117374,-0.30286652,-0.23104046,-0.033518825,-0.2681506,0.098461546,-4.6454997,-5.211728,-3.416077,-3.8697782,-7.641843,-6.3226376,-7.9734397,-7.465869,-7.467964,-7.2824135,-7.2430587,-7.3499,-7.2852564,-8.6094,-6.843676,-7.368006,-10.01719,-9.576657,-11.260978,0.7043442,2.055871,1.4812627,-1.2481272,-0.32276833,1.7901146,0.808492,2.1815667,1.141286,0.29254153,3.2338183,1.5064018,1.4776714,2.8627172,1.6620249,1.3196541,2.1384711,0.66723406,0.98686004,2.0534768,2.0456958,2.0097828,1.9846436,2.6286838,2.6837504,2.6741736,5.6274214,1.8302176,1.8876784,2.358139,1.6087539,7.925855,1.5010148,2.5748143,2.5496752,2.467075,2.404826,2.1462522,2.45271,3.246388,0.5621885,2.6689363,0.75357497,2.1649568,3.0137014,2.3876176,3.317765,3.6170402,4.458303,5.1200004,7.405116,4.978593,6.6290956,6.027702,3.9622543,5.0001407,5.571158,4.0759788,4.0652046,3.2846951,-0.26156655,1.2324153,0.7272388,-1.3257892,1.2671312,-1.4095862,-1.2958617,-0.3561375,-2.0727801,-1.2395979,0.13706805,-1.6609775,-1.8369513,-1.2264298,-4.0001125,-2.9753942,-1.2000936,-2.7778726,-2.1386206,-1.027711,9.493908,9.498696,9.481936,9.358635,9.313146,9.356241,-1.2404958,9.550171,9.52982,6.140828,10.536582,-2.58484,11.118374,9.382577,9.373,9.38138,9.424476,9.454403,9.429264,9.169494,7.471555,6.39192,8.607754,7.6093717,5.834071,4.0863037,5.403115,-0.52253455,-0.19557635,-0.80834234,-1.2351089,-0.22101474,-0.351798,-1.4709376,0.40686464,-0.11866262,0.11956045,-0.3544915,-1.0859201,0.23089083,7.1987658,5.4976854,3.6673183,6.2446766,9.114127,7.008427,8.465299,5.385158,7.1089835,9.743802,6.657676,4.4753613,8.0127945,7.6165543,5.239112,8.131308,7.5830355,6.1465144,9.200318,7.507618
0.5805939,0.5793968,0.7038953,-0.053869538,-0.046686932,-0.031124622,-0.45250413,-0.2789245,-0.07182605,6.4128695,-2.0111294,-0.5758055,0.60812724,0.02873042,-0.1388637,-0.32680854,-0.29209262,-0.2633622,-0.02873042,-0.2813187,0.47913963,-3.5106478,-6.394464,-4.769998,-4.5138183,-9.5177,-6.493823,-8.914361,-9.197176,-7.880964,-7.3706994,-9.5809965,-8.312369,-6.8219786,-8.891915,-6.987328,-7.554754,-7.211186,-8.901492,-9.3444195,0.5930138,1.4417584,1.2514193,0.9282021,0.2853589,-0.08095395,0.24346039,2.5442882,2.8555346,0.88510644,4.0071454,3.2960675,1.330428,3.327192,2.0534768,-0.009127894,2.9477112,0.37155017,0.08304887,2.161216,2.0504842,2.0456958,1.9966146,2.7124808,2.666991,2.704101,6.927473,1.8266263,1.8745103,2.3282115,3.1314662,7.929446,3.580379,2.98542,2.593968,2.5436897,2.4359505,2.1522377,2.4503157,3.2320228,0.5609914,0.9271546,0.8146271,0.6769605,1.5807717,2.119467,2.3971944,2.3493104,4.1350856,3.5206735,6.770653,4.362086,4.960337,6.426337,4.3920135,3.7838862,5.4418707,5.088726,4.1454105,3.969437,-0.3669114,0.08080431,1.0121487,0.54887074,-0.23762453,-0.3788824,0.6278794,-0.6973112,-2.1134815,-1.894412,-2.6246436,-0.12150574,-1.1318588,0.092775315,-2.594716,-1.2910733,-1.050456,-3.0256724,-2.2164323,-1.5161282,9.519047,9.54658,9.413702,9.315539,9.388563,9.3382845,-4.1554365,9.5214405,9.48912,2.4070706,9.966763,-3.9076364,7.2756796,9.467571,9.394548,9.395745,9.428067,9.4974985,9.580099,9.100061,7.257274,7.40347,7.960122,9.256582,7.4286094,1.9925743,5.9597664,0.46627077,1.3450924,-0.6048352,-1.7869723,-0.6004957,0.98177236,-2.590227,-0.2335843,1.0365397,0.72529346,-1.2187983,-0.9757868,-1.4713866,7.2071457,9.955689,6.657676,5.3983264,7.9756846,7.361572,8.522759,8.847174,7.6692266,8.622119,5.507262,7.719505,7.9744873,5.468955,6.1728506,9.578603,6.175245,6.371569,8.395866,7.566276
0.60932434,0.59376204,0.6536171,-0.06703765,-0.05267244,-0.05865794,-1.3934253,-0.2669535,-0.10055647,-0.49440265,1.7298107,-1.5502456,0.29568392,-0.107739076,-0.09816227,-0.30765492,-0.2801216,-0.24181437,-0.045489833,-0.24420857,0.89692783,-4.0924387,-5.860557,-4.7388735,-6.1035686,-10.829722,-7.265953,-9.576358,-10.40984,-9.288754,-8.831162,-10.213066,-9.663896,-6.7657146,-8.678831,-8.310124,-9.1133795,-6.1637225,-8.064719,-8.234707,0.097414084,0.16684593,2.007987,0.8192659,0.7055413,-0.92730427,5.084536,3.6719573,2.4030304,1.8080711,1.3136685,2.1779754,1.6608278,2.5502737,3.419369,0.34760815,2.1923406,1.8212394,-0.4245219,1.3950714,2.0301335,2.0026002,2.0564697,2.6226983,2.6885388,2.6933272,1.2005426,1.7224785,1.8840871,2.2946928,7.1968207,1.2256817,-2.119018,2.5400984,2.5855882,2.4850318,2.3796868,2.0852,2.5209448,3.14224,0.5777508,0.39564183,2.380435,1.6921021,2.3636756,2.3265655,2.7455509,2.7922378,2.9661167,3.6284127,4.8407764,5.332935,3.651008,5.269937,4.140622,3.3385646,3.069217,4.912752,2.9303532,5.3018103,-0.7188591,0.9487024,1.1629834,0.42676646,0.7858967,-1.1833342,-2.5647886,-1.2084733,-3.0424318,-1.7663223,2.0260932,-2.0799627,-1.6011224,-3.1082723,-0.8996213,-1.3198037,-3.2974143,-2.7862523,-2.5025394,-2.5516205,9.511864,9.527427,9.448418,9.322722,9.42687,9.395745,-4.8329954,9.5214405,9.594464,12.655451,1.2829928,-3.3342252,4.7210665,9.128792,9.404125,9.347861,9.399337,9.423279,11.101614,9.192238,6.7389297,8.547898,4.541202,6.845621,7.6225395,1.3545196,4.6860514,0.4782418,0.7932289,0.1086369,0.76644385,-0.27727848,-0.4930559,-2.305317,-0.7818565,1.9738697,2.5903766,-0.7926304,0.07047931,-1.2594998,7.2526355,9.784504,10.037092,8.108562,6.5164185,8.157643,6.239888,7.5734587,6.4206505,7.241862,7.33763,7.909844,6.3224883,6.335656,7.626131,6.5990186,5.927445,6.8348475,7.1233487,5.7478795
0.59735334,0.5506664,0.61052144,-0.09935937,-0.06584055,0.01436521,-0.6943185,-0.2681506,-0.06584055,0.25737667,1.3275849,-1.8411411,-0.39025488,-0.062249243,-0.15322891,-0.34476504,-0.2777274,-0.35673606,-0.16759412,-0.22146365,-0.16130935,-4.795137,-5.1387053,-4.803517,-7.3413706,-7.8369703,-7.698107,-11.777826,-9.1457,-11.220875,-9.740959,-9.638457,-8.21301,-9.021052,-8.559121,-11.990012,-10.674398,-7.5978494,-8.628553,-6.6724906,0.262614,4.071789,0.99284554,1.5195699,1.5961844,-0.00314239,1.4860511,3.0315082,1.2334628,3.2625487,0.5020342,2.5514708,1.3603555,0.47689506,3.2805052,-0.015113398,1.72188,1.8344074,-0.19587563,0.8467992,2.0516813,2.0277393,2.0145712,2.5867853,2.7112837,2.6454432,0.5600936,1.8290205,1.8601451,-5.317672,5.1904798,5.560384,-2.5368063,2.546084,2.6035447,2.4826376,2.4120085,2.1486464,2.523339,3.2404025,0.28086978,1.5448587,2.8245595,2.6940753,3.779846,2.496554,2.8772318,3.8432922,3.925593,4.248511,5.3293433,6.0918965,4.7759833,4.4990044,4.018518,4.032883,3.5025675,3.9766195,2.963872,4.9031754,-0.6135142,-1.8608932,0.46627077,0.6997054,-0.8050503,-0.87448215,1.2132617,-2.7132292,-0.3693056,-1.8130093,-1.1306617,-1.7280151,-0.85891986,-1.3425486,-2.0907366,-0.11671733,-1.7699136,-1.7459716,-2.2798786,-0.46746787,9.507075,9.50109,9.944017,9.307159,9.369409,9.447221,-0.49230772,9.539397,9.516652,8.408137,16.690878,-1.2440871,0.9178771,9.452009,9.38138,9.41011,9.41011,9.5609455,14.750378,9.199421,7.1543236,6.7965403,3.9965212,4.3424835,4.135385,1.3245921,4.0587707,0.092775315,-0.1285387,-0.37020344,0.4683657,0.06988076,-1.0497078,-0.23552959,-1.2092215,0.72529346,1.1394904,-0.7914333,0.52657473,-0.6465841,7.671621,3.0400376,7.889493,9.160814,4.895544,8.02716,7.901464,5.856816,5.6281695,5.361216,11.391013,6.3751607,5.8723783,9.013571,6.91625,5.9717374,8.97646,5.769428,5.820903,8.5143795
0.60214174,0.5482722,0.5722142,-0.10055647,-0.06584055,-0.10654198,-0.22744916,-0.28491,-0.055066638,0.31603462,-0.5506664,-1.8411411,-0.557849,-0.009576807,-0.1448492,-0.29209262,-0.2705448,-0.37948096,0.003591303,-0.2837129,-0.084694885,-4.985476,-4.7987285,-3.915268,-5.3589716,-7.6969094,-6.6590233,-10.404752,-8.7315035,-9.74485,-7.7274356,-8.404246,-7.753323,-10.592846,-8.532785,-8.717138,-8.602217,-9.540744,-9.959729,-7.9462056,0.10818799,-0.35149872,1.9648914,2.0941782,0.77497315,-0.9177274,0.2650082,1.7865233,2.6639984,1.1364976,0.5451298,3.2685342,2.6616042,0.6265327,3.0386908,2.4784477,0.8096891,2.5837924,1.3172598,0.5978022,1.9990088,2.0205567,1.9882349,2.73762,2.6633997,2.690933,2.4802432,1.7955016,1.846977,2.4203882,-3.1066263,7.4541974,-0.46941316,2.7112837,2.5389013,2.486229,2.4263737,2.1414638,2.443133,3.1805472,0.08215105,1.5340848,2.8054059,3.283049,3.232771,2.7144263,3.0819361,4.1701007,4.771943,5.0266266,5.7962127,5.0492215,6.254403,4.2871175,4.1418195,5.020491,4.445883,3.1015387,3.0620344,3.3134255,-0.4997896,0.15143326,-1.8764555,-0.43035775,0.825401,-0.40162733,-0.65780693,0.3274071,-1.09834,-3.8504748,-1.146224,-3.0412347,-3.520075,-1.9387048,-4.2981906,-2.678513,-1.8393455,-1.0755951,-3.5643678,-0.15382746,9.505878,9.498696,9.983521,9.279627,9.388563,9.292794,8.983943,9.539397,9.5932665,9.066543,7.410952,-0.4575918,-4.8713026,9.479543,9.491513,9.393352,9.414899,9.447221,14.099154,9.146749,7.645135,4.619014,5.5862713,3.4662056,3.9103298,1.7160441,2.3708582,-0.05686229,-1.7649755,-0.66109896,-1.0375872,-0.10848726,-1.5524901,-1.4876971,-2.1477485,2.095974,0.4870704,0.09202713,-0.071975686,-0.20126258,7.4226236,7.9409685,4.0599675,7.128137,7.227496,6.1943984,7.6560583,7.767389,6.6971807,5.024831,7.563882,5.5347958,6.11539,7.9313917,5.861604,5.6281695,8.7370405,7.6404963,5.5204306,9.347562
0.60453594,0.5722142,0.521936,-0.11611878,-0.074220255,-0.18076223,-0.45250413,-0.25617957,-0.06703765,0.5410896,0.3172317,-1.6723499,-1.4808137,-0.09696517,-0.15083471,-0.23702596,-0.25139117,-0.40462008,1.5023615,-0.31364042,-0.394744,-3.6375406,-2.7109845,-3.880552,-5.6402903,-7.4491096,-6.291513,-8.522909,-7.3608236,-8.398111,-6.4010477,-7.6093717,-7.7162127,-9.357438,-8.816498,-8.120982,-7.0280294,-11.223868,-10.219501,-9.403077,-0.14080898,-1.1882722,-0.36825815,2.3515549,1.460912,0.65047467,1.1209353,0.8276456,4.345925,0.48647186,1.4597149,2.0139725,2.5921721,0.34162265,1.4393641,2.279729,0.5978022,3.0961518,0.76898766,0.7330746,2.0169654,2.037316,1.4244003,2.6705823,2.7088895,2.7100866,4.2794857,1.8194437,1.8888755,2.4084172,1.7667712,6.6521397,5.038448,2.8860605,2.5329158,2.4682722,2.4072201,2.1462522,-0.0887351,3.2404025,0.96202016,0.31423897,1.8992004,2.0979192,0.6889315,2.6318262,2.3852234,2.7766755,3.464709,2.9951463,5.8919806,3.722834,4.1223664,4.61632,4.849306,2.037316,3.294272,5.410746,4.307019,4.9295115,-0.3573346,2.4007857,0.95947635,-0.18495208,-0.26396075,1.1605892,-1.0169371,0.12749124,-0.6781576,-2.533664,-0.3298013,-1.0791864,-2.5671828,-2.5779567,-3.378817,-3.2423477,-2.6761189,-0.480636,-1.893215,-2.429516,9.481936,9.498696,10.131963,9.301174,9.214983,9.399337,19.6956,9.54658,9.888951,9.8159275,9.220968,19.6956,-6.833351,13.803471,9.401731,9.341876,9.436447,9.459191,7.801207,9.15034,7.33748,5.383961,8.1720085,4.9482164,5.8532248,2.7048495,1.751957,1.2252327,-1.6021699,-0.15711948,-2.4741082,-1.1631331,-1.7655741,-1.4817116,-2.7151744,0.71092826,-1.1589433,-1.3492823,0.09920973,-0.27907413,7.3268557,10.951677,8.389881,5.197213,8.127716,5.479729,6.7163343,7.924209,6.7989345,8.467693,5.9561753,7.3986816,6.3368535,6.4781113,7.9541364,6.973711,6.7785835,6.401497,6.715137,7.7171106
0.60693014,0.5793968,0.044292733,-0.04189853,-0.051475335,0.017956512,-0.01436521,-0.2621651,-0.08259996,0.34476504,0.23702596,-0.48123455,-2.2158337,0.35673606,-0.17956513,-0.28491,-0.29568392,-0.4261679,3.1148565,-0.32920274,-0.50846857,-3.3753755,-4.6909895,-4.01343,-5.49185,-8.352921,-6.8062663,-7.8513355,-8.389133,-7.8079405,-5.8156657,-9.017162,-7.679103,-8.547001,-9.0224,-7.637354,-6.8700123,-9.587431,-8.549544,-12.356325,0.5032313,-1.3845968,-1.2110171,0.026785132,2.6915317,0.66364276,1.7961001,-0.40057987,2.8184242,1.9852421,1.3483845,0.98207164,2.3683145,1.9493291,0.9701006,2.9357402,-0.048632223,2.057068,0.7354688,-0.4149451,2.0289364,2.0444987,0.7887398,2.668188,2.6945243,2.6645968,-1.3828012,1.8529625,1.8493712,2.4383447,2.4275708,1.6638205,7.6337624,2.6825533,2.4718635,2.4946086,2.4227824,2.1893477,-0.44307694,3.2032921,0.45325232,1.7782934,2.7623103,2.5312698,1.6992847,3.591901,2.6330233,3.650559,4.3242273,3.2357635,4.906767,4.2232223,4.9423804,3.842993,5.470601,3.3996167,3.2080805,3.437924,4.1394253,4.6182656,-1.0875661,0.56563014,2.0847511,0.22804771,1.3724761,-0.4830302,0.9127894,-1.2216414,-2.178125,-2.8592753,-2.3481133,-0.40402153,-1.6130934,-0.8170213,-2.3959973,-3.5332432,-2.369661,-2.5360582,-3.233968,-3.1717186,9.515455,9.513062,10.85142,9.328708,9.265262,9.380183,4.144064,9.531017,16.89199,9.50109,9.74051,0.28221652,-5.43394,15.425542,9.430461,9.396942,9.38976,9.508273,2.3520038,11.040562,7.171083,6.950966,9.586982,7.6919713,7.2634096,3.6613328,1.8106151,1.2850877,-1.0754455,-0.067336924,-3.589806,-1.6970401,-2.0852,-1.4841058,-2.1561282,0.52896893,-0.7818565,-0.90635496,0.4810849,-0.71242464,7.709928,8.99322,9.390657,7.6069775,6.3129115,7.709928,5.820903,7.924209,7.306505,8.810063,6.8611836,10.483611,7.2789717,5.858013,8.540716,8.409035,5.561132,7.068282,9.47206,6.27221
0.62129533,0.59735334,1.9309237,-0.073023155,-0.05865794,-0.02873042,-0.36990416,-0.2741361,-0.30166942,0.39743748,0.2885013,2.3714569,-1.7166426,0.10175357,-0.14963761,-0.30526072,-0.32920274,-0.41180268,1.1887212,-0.39264908,-0.370802,-4.297143,-4.1834188,-6.1430726,-5.542128,-10.238355,-6.7428203,-9.266309,-9.802909,-8.870966,-6.730251,-9.541492,-9.103653,-7.282862,-8.331673,-8.726715,-8.059931,-8.586655,-7.9881043,-10.296115,0.6887819,-0.0163105,-1.826327,-0.7896376,2.0103812,1.6907554,1.4106337,1.817648,1.7661726,2.9070098,-0.38860887,1.2514193,3.6540008,3.0626328,1.7039235,2.9405286,0.8527847,0.86475575,1.9565117,0.8575731,2.0409074,2.0205567,0.31708208,2.6885388,2.678962,2.6729765,-2.6828527,1.8290205,1.9666871,2.4586954,2.3880665,-7.942914,7.2878003,0.5684733,2.5999534,2.6023476,2.4203882,2.2085013,0.3410241,3.3002574,1.0015244,1.9686323,3.7367504,3.9426517,3.280655,3.4889505,3.5775359,4.016872,4.67019,4.0318356,5.374833,5.146187,5.4870615,3.975871,5.6178446,4.0292916,4.0819645,3.1578023,3.5863645,3.1470284,-0.092775315,0.12030864,-0.01616086,1.5771804,1.407192,-1.6801311,0.7020996,-0.17657238,-1.0408791,-1.4083891,-2.2511482,-1.4275428,-1.4742297,-2.0129251,-3.0603883,-1.2635399,-1.1857284,-1.3293805,-0.6805518,-1.2599486,9.498696,9.496302,7.9963346,9.390957,9.378986,9.309554,14.667777,9.534609,14.172177,9.368212,9.50947,0.067935474,-3.0493152,11.694179,11.829452,9.376592,9.401731,9.438841,-2.7296891,16.52448,7.195025,9.153631,6.703166,8.612542,8.437765,1.5975311,1.8249803,1.3281834,-0.89109194,0.8759785,-2.3699603,-1.4037504,-1.8625393,-0.09427169,-1.0942998,3.4307413,-0.17133506,-0.038456865,0.4607342,-1.380407,7.495647,3.5703533,8.818443,10.320805,5.6844335,8.857947,6.3105173,6.059126,8.478467,6.4122705,6.463746,8.304887,6.700772,7.259818,6.330868,5.773019,5.6126075,9.559449,7.4561424,6.743868
0.59615624,0.60094464,1.4520833,-0.05865794,-0.06584055,0.021547815,-1.2294226,-0.2693477,1.3862427,0.4321534,0.2908955,1.1731589,-1.8291701,1.8830396,-0.16160862,-0.260968,-0.30645782,-0.40940848,-0.36870706,0.06464344,-0.6988076,-4.663456,-4.1929955,-5.708525,-6.0245595,-10.352079,-8.568399,-10.824934,-11.879879,-9.945963,-8.322394,-8.298902,-10.889728,-8.648754,-9.710732,-9.983671,-10.065074,-7.315334,-7.6265798,-7.590667,0.42422262,2.0235493,0.008828619,-0.51310736,0.049530048,2.4281695,2.444929,2.4281695,1.1939584,1.7877204,-0.34311903,1.8691233,3.5067573,2.6041431,0.9473557,1.7075148,2.3683145,0.9473557,1.8056769,0.8372224,2.013374,2.0397103,0.5720646,2.6035447,2.7172692,2.6693852,2.4491186,1.8326118,-1.2319664,2.4622867,2.3725042,1.7895161,7.637354,-1.4546272,2.5807998,2.547281,2.4072201,2.2108955,1.7775451,2.499397,0.8183681,1.8728642,1.8261774,4.693234,3.8301241,1.3269863,3.8708255,3.839701,4.1889553,4.9284644,6.9921165,4.8397293,6.289119,4.890456,5.246743,4.3034277,5.121048,3.1338603,4.004153,2.9195793,-0.22804771,1.1869255,1.074398,-0.7236475,1.6106992,1.2515689,-1.4514848,0.3226187,-1.9303252,-2.059612,-1.1713632,-1.9183542,-1.6777369,-2.095525,-3.9067385,-2.5767596,-1.9267339,-0.8206126,-3.6170402,-1.4766239,9.503485,9.508273,6.069002,9.356241,9.394548,9.272444,8.606855,9.5370035,7.278074,9.396942,9.441236,16.277878,3.0247746,7.500735,14.020145,9.407717,9.41849,9.450812,-8.867226,13.488633,7.1782656,6.055535,4.687248,3.8612487,6.2207346,2.15538,3.0017304,0.14784196,-0.45415014,-0.015861586,-0.23074119,-1.9137154,-2.0875943,1.4044986,-1.3612533,3.7958572,0.23328502,0.6163573,-0.26231474,0.25483283,6.973711,6.3105173,4.409521,9.033921,9.418191,6.657676,7.77936,4.9063177,7.6201453,5.692813,8.576629,5.9465985,6.1237693,7.3340383,5.265448,5.8891377,7.3831196,7.754221,5.7239375,5.7359085
0.60693014,0.60812724,-3.110068,-0.07182605,-0.073023155,-0.10295067,-1.0426749,-0.2717419,1.5717934,0.45250413,0.30047232,0.142455,-0.50158525,1.816002,0.34955344,-0.2657564,-0.33638534,-0.37828386,-2.086547,0.48003745,-0.054767363,-3.514239,-2.991106,-5.7109194,-5.301511,-9.256732,-10.52087,-8.387637,-10.04233,-9.227702,-11.345075,-8.185177,-9.039009,-9.848249,-9.727492,-9.203161,-12.116905,-8.624962,-8.132954,-7.381174,0.547524,0.87672675,1.496825,-0.106093064,-0.7321768,1.1783961,2.1420624,2.1324856,0.64568627,0.5870283,3.2278328,3.5953429,1.8080711,2.968062,2.3192332,0.37992987,2.7884967,0.48886606,-0.18629882,0.24824879,2.036119,2.0277393,4.3812394,2.643049,2.6981156,2.9806316,1.9487306,1.846977,-1.8305168,2.479046,2.368913,3.593547,7.5631337,-0.253935,1.5967829,2.5424926,2.4359505,2.2504,3.4247558,-0.7459435,0.8722376,1.0827777,1.2372037,2.046444,2.417545,2.0129251,3.9893386,4.2131963,3.1211412,4.9188876,7.4182844,4.328567,4.7041574,6.0133367,4.0029554,3.7635355,4.972607,4.4422917,4.1932945,3.3996167,-0.32621,-1.3198037,0.3417723,0.6793547,0.98820674,-0.56922144,-1.2611457,-2.4881742,-3.2507274,-1.6035166,1.2503718,-0.4878186,-1.5699978,-2.6150668,-1.38325,-0.95229375,-2.9502552,-3.8624458,-1.6921021,-3.3584664,9.510667,9.508273,1.7390883,9.382577,9.356241,9.199421,9.63756,9.522638,-0.3007716,9.407717,9.440038,4.8611274,19.6956,-0.3510498,13.052888,9.369409,9.405322,9.4735565,-9.30297,6.0773816,6.884976,4.174889,4.3568487,3.2243912,3.328539,2.7910407,0.4950012,1.6243162,-1.6356887,-0.12838906,-0.59825116,-1.934066,-1.8050784,-0.45145667,-1.8772038,1.6973394,-0.09950901,1.3513772,-0.29703066,1.004218,7.3567834,8.326435,5.036802,4.1772833,8.547898,5.3755813,8.642469,7.4932528,6.791752,9.367912,7.5770497,5.7945666,8.517971,6.452972,5.789778,9.539098,8.300098,5.04997,8.642469,7.483676
0.59974754,0.61411273,-5.439626,-0.08379706,-0.089782566,-0.002394202,-0.7038953,-0.2669535,0.6548142,0.44651863,0.31004912,0.1364695,1.3323733,0.09816227,1.1659763,-0.34835634,-0.32441434,-0.3842694,-2.9987376,1.1420342,0.19886838,-4.401291,-3.4112885,-5.9036527,-2.3997383,-7.343765,-9.745149,-7.368904,-7.485322,-8.686613,-9.475203,-8.57184,-7.8036013,-8.549395,-9.395895,-7.5631337,-9.400683,-9.972898,-8.595035,-8.657284,0.4397849,0.23029228,1.2705729,1.2514193,-0.9907506,-1.1763012,3.3008559,2.8567317,1.9936218,0.4421791,0.8312369,1.8787001,2.078616,3.2206502,1.9146131,0.6025906,2.318036,0.87313545,-0.11686697,1.5890018,2.0217538,2.037316,8.425046,2.6466403,2.6885388,2.7627592,2.1630116,1.835006,-0.9733926,2.4682722,2.3856723,2.3138463,6.024859,0.5936124,-1.2834418,2.6454432,2.4275708,2.2312462,4.146608,-1.6629227,0.76090723,1.2934675,1.9255368,1.2192472,2.2427685,2.3014264,2.2403743,3.8504748,2.6111763,4.823119,5.018097,5.480178,4.234894,6.04087,3.5588312,3.7156515,2.807052,5.246743,5.014506,4.354903,-0.16938977,1.0576386,-1.5292963,-0.26036942,-1.3964181,0.8912416,1.3557167,-2.0679917,-1.4167689,-0.9235633,0.17298107,-1.6801311,-1.5101427,-1.2575544,-2.2667105,-0.66618663,-2.7754784,-0.98461545,-1.3688848,-1.6741456,9.520244,9.502287,1.6588825,9.325116,9.248502,9.106047,9.531017,9.539397,-5.4435167,9.424476,9.436447,11.32188,3.4724903,-4.8820767,9.662699,9.383775,9.39814,9.413702,-3.5389295,-0.23133974,7.2249527,5.8903346,6.019622,4.4633904,3.3237505,2.3852234,0.27712885,0.51699793,0.048632223,-1.1279683,-1.3739725,-1.4923358,-2.0672436,-0.27667993,-1.9191023,-1.0739491,-0.7662942,0.14589667,0.93957454,1.1382933,7.791331,8.083424,10.341156,5.077503,7.5243773,9.114127,7.0754647,7.968502,5.20679,8.528745,5.379173,6.994062,8.34918,5.8029466,7.9529395,8.125322,6.9210386,6.1046157,8.707113,7.6644382
